[응답자 특성],,,,,,,,,,,,,,,,
,,전체,고객 타입,,사용자*연령1,,사용자*연령2,,,,이탈자*연령1,,이탈자*연령2,,,
,,,사용자,이탈자,사용자/19~29세,사용자/30~39세,사용자/19~24세,사용자/25~29세,사용자/30~34세,사용자/35~39세,이탈자/19~29세,이탈자/30~39세,이탈자/19~24세,이탈자/25~29세,이탈자/30~34세,이탈자/35~39세
   7) 이니스프리,8.3,7.3,9.3,12.7,1.4,13.3,12.2,2.1,,12.0,6.7,7.4,14.6,10.4,,
   1) 네이처 리퍼블릭,1.7,2.7,0.7,3.8,1.4,,6.1,2.1,,,1.3,,,2.1,,
   3) 더페이스샵,1.3,0.7,2.0,1.3,,3.3,,,,1.3,2.7,3.7,,4.2,,
   5) 스킨푸드,1.3,0.7,2.0,,1.4,,,,4.3,1.3,2.7,,2.1,2.1,3.7,
   4) 미샤,1.0,1.3,0.7,1.3,1.4,,2.0,2.1,,,1.3,,,,3.7,
   8) 토니모리,0.7,1.3,,2.5,,3.3,2.0,,,,,,,,,
   6) 에뛰드,0.3,,0.7,,,,,,,1.3,,,2.1,,,
◆일반 매스 브랜드 Sub NET◆,19.7,17.3,22.0,19.0,15.5,23.3,16.3,18.8,8.7,29.3,14.7,33.3,27.1,14.6,14.8,
  45) 아이오페,3.3,4.0,2.7,3.8,4.2,3.3,4.1,6.3,,1.3,4.0,3.7,,6.3,,
  28) 바디샵,3.0,2.0,4.0,2.5,1.4,6.7,,2.1,,6.7,1.3,,10.4,,3.7,
  65) 피지오겔,2.7,1.3,4.0,1.3,1.4,,2.0,2.1,,4.0,4.0,7.4,2.1,6.3,,
  43) 아벤느,1.0,1.3,0.7,2.5,,3.3,2.0,,,1.3,,3.7,,,,
  10) 꼬달리,0.7,0.7,0.7,,1.4,,,2.1,,,1.3,,,,3.7,
  13) 뉴트로지나,0.7,0.7,0.7,1.3,,3.3,,,,1.3,,,2.1,,,
  16) 닥터 자르트,0.7,0.7,0.7,1.3,,,2.0,,,1.3,,,2.1,,,
  21) 라네즈,0.7,0.7,0.7,,1.4,,,2.1,,1.3,,,2.1,,,
  22) 라로슈포제,0.7,0.7,0.7,1.3,,,2.0,,,1.3,,,2.1,,,
  25) 마몽드,0.7,,1.3,,,,,,,2.7,,3.7,2.1,,,
  29) 바이오더마,0.7,,1.3,,,,,,,2.7,,7.4,,,,
  37) 수려한,0.7,0.7,0.7,,1.4,,,,4.3,,1.3,,,,3.7,
  61) 케어존,0.7,0.7,0.7,1.3,,3.3,,,,1.3,,3.7,,,,
   9) DHC,0.3,0.7,,,1.4,,,2.1,,,,,,,,
  11) 눅스,0.3,0.7,,,1.4,,,,4.3,,,,,,,
  35) 비욘드,0.3,,0.7,,,,,,,1.3,,3.7,,,,
  39) 싸이닉,0.3,0.7,,,1.4,,,2.1,,,,,,,,
  41) 쏘내추럴,0.3,0.7,,1.3,,,2.0,,,,,,,,,
  47) 암웨이/아티스트리,0.3,,0.7,,,,,,,,1.3,,,,3.7,
  49) 엔프라니/ 디어 바이 엔프라니,0.3,,0.7,,,,,,,,1.3,,,2.1,,
  52) 유리아쥬,0.3,,0.7,,,,,,,1.3,,,2.1,,,
  54) 이자녹스,0.3,,0.7,,,,,,,1.3,,,2.1,,,
  66) 하다라보,0.3,0.7,,1.3,,,2.0,,,,,,,,,
  68) 한스킨,0.3,0.7,,1.3,,3.3,,,,,,,,,,
◆럭셔리 브랜드 NET◆,65.7,68.7,62.7,59.5,78.9,56.7,61.2,75.0,87.0,54.7,70.7,55.6,54.2,66.7,77.8,
  99) 비오템,15.7,31.3,,27.8,35.2,26.7,28.6,35.4,34.8,,,,,,,
  81) SK-II,8.0,7.3,8.7,7.6,7.0,6.7,8.2,4.2,13.0,4.0,13.3,,6.3,14.6,11.1,
 123) 키엘,5.7,4.7,6.7,5.1,4.2,6.7,4.1,6.3,,8.0,5.3,14.8,4.2,4.2,7.4,
 104) 숨,4.7,3.3,6.0,3.8,2.8,6.7,2.0,4.2,,4.0,8.0,,6.3,10.4,3.7,
 100) 빌리프,4.3,4.0,4.7,2.5,5.6,,4.1,4.2,8.7,4.0,5.3,3.7,4.2,6.3,3.7,
 126) 헤라,3.3,2.0,4.7,1.3,2.8,,2.0,4.2,,6.7,2.7,7.4,6.3,2.1,3.7,
 109) 아모레퍼시픽,2.7,2.0,3.3,2.5,1.4,3.3,2.0,2.1,,4.0,2.7,7.4,2.1,2.1,3.7,
 112) 에스티로더,2.7,3.3,2.0,1.3,5.6,,2.0,4.2,8.7,1.3,2.7,3.7,,2.1,3.7,
  89) 랑콤,2.3,0.7,4.0,,1.4,,,2.1,,5.3,2.7,3.7,6.3,2.1,3.7,
 121) 크리니크,2.0,2.0,2.0,1.3,2.8,,2.0,2.1,4.3,2.7,1.3,3.7,2.1,2.1,,
 125) 프리메라,2.0,0.7,3.3,1.3,,,2.0,,,2.7,4.0,3.7,2.1,4.2,3.7,
 103) 설화수,1.7,0.7,2.7,,1.4,,,,4.3,1.3,4.0,,2.1,2.1,7.4,
 116) 오휘,1.7,,3.3,,,,,,,1.3,5.3,,2.1,4.2,7.4,
 102) 샤넬,1.3,,2.7,,,,,,,2.7,2.7,,4.2,4.2,,
 127) 후,1.3,0.7,2.0,,1.4,,,,4.3,1.3,2.7,,2.1,2.1,3.7,
 122) 클라란스,1.0,0.7,1.3,,1.4,,,2.1,,1.3,1.3,,2.1,,3.7,
  86) 디올,0.7,1.3,,2.5,,3.3,2.0,,,,,,,,,
  91) 록시땅,0.7,0.7,0.7,1.3,,,2.0,,,1.3,,3.7,,,,
  92) 리리코스,0.7,,1.3,,,,,,,1.3,1.3,,2.1,,3.7,
  97) 베네피트,0.7,0.7,0.7,,1.4,,,2.1,,,1.3,,,2.1,,
  83) 겔랑,0.3,,0.7,,,,,,,,1.3,,,2.1,,
  85) 달팡,0.3,0.7,,,1.4,,,,4.3,,,,,,,
  90) 로라 메르시에,0.3,,0.7,,,,,,,1.3,,3.7,,,,
  94) 맥,0.3,0.7,,1.3,,3.3,,,,,,,,,,
  96) 바비브라운,0.3,0.7,,,1.4,,,2.1,,,,,,,,
 107) 시세이도,0.3,0.7,,,1.4,,,,4.3,,,,,,,
 110) 아베다,0.3,,0.7,,,,,,,,1.3,,,,3.7,
 124) 프레쉬,0.3,,0.7,,,,,,,,1.3,,,,3.7,
,,,,,,,,,,,,,,,,
A3. 현사용 브랜드 만족도,,,,,,,,,,,,,,,,
,전체,고객 타입,,사용자*연령1,,사용자*연령2,,,,이탈자*연령1,,이탈자*연령2,,,,
,,사용자,이탈자,사용자/19~29세,사용자/30~39세,사용자/19~24세,사용자/25~29세,사용자/30~34세,사용자/35~39세,이탈자/19~29세,이탈자/30~39세,이탈자/19~24세,이탈자/25~29세,이탈자/30~34세,이탈자/35~39세,
Base for %,(300),(150),(150),(79),(71),(30),(49),(48),(23),(75),(75),(27),(48),(48),(27),
3)별로 만족하지 않는다,0.3,0.7,,1.3,,,2.0,,,,,,,,,
4)약간 만족한다,21.0,32.0,10.0,32.9,31.0,30.0,34.7,29.2,34.8,12.0,8.0,14.8,10.4,4.2,14.8,
5)만족한다,63.3,62.0,64.7,63.3,60.6,70.0,59.2,62.5,56.5,62.7,66.7,55.6,66.7,66.7,66.7,
6)매우 만족한다,15.3,5.3,25.3,2.5,8.5,,4.1,8.3,8.7,25.3,25.3,29.6,22.9,29.2,18.5,
      계,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
【BOT3】,0.3,0.7,,1.3,,,2.0,,,,,,,,,
【TOP3】,99.7,99.3,100.0,98.7,100.0,100.0,98.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
【TOP2】,78.7,67.3,90.0,65.8,69.0,70.0,63.3,70.8,65.2,88.0,92.0,85.2,89.6,95.8,85.2,
,,,,,,,,,,,,,,,,
A4. 현사용 브랜드 재구매 의향,,,,,,,,,,,,,,,,
,전체,고객 타입,,사용자*연령1,,사용자*연령2,,,,이탈자*연령1,,이탈자*연령2,,,,
,,사용자,이탈자,사용자/19~29세,사용자/30~39세,사용자/19~24세,사용자/25~29세,사용자/30~34세,사용자/35~39세,이탈자/19~29세,이탈자/30~39세,이탈자/19~24세,이탈자/25~29세,이탈자/30~34세,이탈자/35~39세,
Base for %,(300),(150),(150),(79),(71),(30),(49),(48),(23),(75),(75),(27),(48),(48),(27),
3)아마 다시 구매하지 않을 것이다,2.7,5.3,,6.3,4.2,,10.2,6.3,,,,,,,,
4)아마 다시 구매 할 것이다,24.7,36.0,13.3,36.7,35.2,40.0,34.7,33.3,39.1,16.0,10.7,22.2,12.5,6.3,18.5,
5)다시 구매 할 것이다,52.7,49.3,56.0,50.6,47.9,56.7,46.9,45.8,52.2,48.0,64.0,37.0,54.2,68.8,55.6,
6)반드시 다시 구매 할 것이다,20.0,9.3,30.7,6.3,12.7,3.3,8.2,14.6,8.7,36.0,25.3,40.7,33.3,25.0,25.9,
      계,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
【BOT3】,2.7,5.3,,6.3,4.2,,10.2,6.3,,,,,,,,
【TOP3】,97.3,94.7,100.0,93.7,95.8,100.0,89.8,93.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
【TOP2】,72.7,58.7,86.7,57.0,60.6,60.0,55.1,60.4,60.9,84.0,89.3,77.8,87.5,93.8,81.5,
,,,,,,,,,,,,,,,,
A4-1. 긍정 구매 의향 이유 (중복응답),,,,,,,,,,,,,,,,
,전체,고객 타입,사용자*연령1,,사용자*연령2,,,,,,,,,,,
,,사용자,사용자/19~29세,사용자/30~39세,사용자/19~24세,사용자/25~29세,사용자/30~34세,사용자/35~39세,,,,,,,,
Base for %,(142),(142),(74),(68),(30),(44),(45),(23),,,,,,,,
◆제품 효과 NET◆,14.1,14.1,13.5,14.7,16.7,11.4,17.8,8.7,,,,,,,,
  41) 제품력이 좋다/품질이 우수하다,12.7,12.7,12.2,13.2,16.7,9.1,15.6,8.7,,,,,,,,
   4) 피부 진정 효과가 있다,0.7,0.7,1.4,,,2.3,,,,,,,,,,
  82) 스팟 제품이 좋다,0.7,0.7,,1.5,,,2.2,,,,,,,,,
◆보습력 NET◆,29.6,29.6,33.8,25.0,43.3,27.3,28.9,17.4,,,,,,,,
  11) 수분이 많다 / 촉촉하다,23.2,23.2,28.4,17.6,33.3,25.0,17.8,17.4,,,,,,,,
  81) 수분크림이 좋다,7.0,7.0,6.8,7.4,10.0,4.5,8.9,4.3,,,,,,,,
   5) 건성 피부에 좋다,4.9,4.9,6.8,2.9,16.7,,2.2,4.3,,,,,,,,
  24) 유수분 밸런스가 맞는다,0.7,0.7,,1.5,,,2.2,,,,,,,,,
◆피부 적합성 NET◆,54.2,54.2,48.6,60.3,33.3,59.1,60.0,60.9,,,,,,,,
   1) 피부에 잘 맞는다,36.6,36.6,35.1,38.2,26.7,40.9,33.3,47.8,,,,,,,,
   2) 피부 트러블이 없다,25.4,25.4,20.3,30.9,13.3,25.0,33.3,26.1,,,,,,,,
   3) 민감성 / 예민한 피부에 좋다,2.1,2.1,,4.4,,,4.4,4.3,,,,,,,,
   6) 지성 피부에 좋다,0.7,0.7,1.4,,,2.3,,,,,,,,,,
   8) 복합성 피부에 좋다,0.7,0.7,1.4,,,2.3,,,,,,,,,,
◆사용감 NET◆,30.3,30.3,31.1,29.4,20.0,38.6,28.9,30.4,,,,,,,,
  21) 사용감이 좋다 (질감/발림성 등),9.2,9.2,8.1,10.3,6.7,9.1,8.9,13.0,,,,,,,,
  51) 향이 좋다,9.2,9.2,8.1,10.3,6.7,9.1,6.7,17.4,,,,,,,,
  15) 사용감이 산뜻하다/깔끔하다,6.3,6.3,9.5,2.9,3.3,13.6,4.4,,,,,,,,,
  17) 흡수가 잘된다/밀착감이 좋다,3.5,3.5,2.7,4.4,,4.5,6.7,,,,,,,,,
  12) 끈적임이 없다,2.1,2.1,1.4,2.9,,2.3,2.2,4.3,,,,,,,,
  13) 유분이 적다,2.1,2.1,4.1,,,6.8,,,,,,,,,,
  16) 촉감이 부드럽다,0.7,0.7,1.4,,3.3,,,,,,,,,,,
  18) 흡수가 빠르다,0.7,0.7,,1.5,,,2.2,,,,,,,,,
◆가격/ 용량 NET◆,16.2,16.2,8.1,25.0,10.0,6.8,22.2,30.4,,,,,,,,
  95) 가격이 저렴하다,14.8,14.8,6.8,23.5,10.0,4.5,20.0,30.4,,,,,,,,
  61) 용량이 많아 좋다,2.1,2.1,1.4,2.9,,2.3,2.2,4.3,,,,,,,,
◆브랜드 NET◆,9.2,9.2,8.1,10.3,6.7,9.1,13.3,4.3,,,,,,,,
 103) 무난하다,4.2,4.2,2.7,5.9,3.3,2.3,6.7,4.3,,,,,,,,
 173) 지속적으로 사용하는 브랜드이다,2.8,2.8,4.1,1.5,3.3,4.5,2.2,,,,,,,,,
 171) 브랜드 가치가 높다/이미지가 좋다,1.4,1.4,,2.9,,,4.4,,,,,,,,,
 172) 브랜드 인지도가 높다,0.7,0.7,1.4,,,2.3,,,,,,,,,,
◆기타 NET◆,1.4,1.4,1.4,1.5,3.3,,2.2,,,,,,,,,
  43) 성분이 우수하다,0.7,0.7,1.4,,3.3,,,,,,,,,,,
  91) 구매가 용이하다,0.7,0.7,,1.5,,,2.2,,,,,,,,,
◆999) 기타◆,2.8,2.8,2.7,2.9,6.7,,2.2,4.3,,,,,,,,
,,,,,,,,,,,,,,,,
A4-1. 부정 구매 의향 이유 (중복응답),,,,,,,,,,,,,,,,
,전체,고객 타입,사용자*연령1,,사용자*연령2,,,,,,,,,,,
,,사용자,사용자/19~29세,사용자/30~39세,사용자/25~29세,사용자/30~34세,,,,,,,,,,
Base for %,(8),(8),(5),(3),(5),(3),,,,,,,,,,
◆제품 효과 NET◆,62.5,62.5,80.0,33.3,80.0,33.3,,,,,,,,,,
 501) 피부 개선 효과가 없다,62.5,62.5,80.0,33.3,80.0,33.3,,,,,,,,,,
 541) 화이트닝 에센스 효과가 없다,12.5,12.5,,33.3,,33.3,,,,,,,,,,
◆보습력 NET◆,37.5,37.5,20.0,66.7,20.0,66.7,,,,,,,,,,
 503) 유분이 많다/유수분 밸런스가 맞지 않는다,25.0,25.0,20.0,33.3,20.0,33.3,,,,,,,,,,
 542) 수분크림이 안좋다,12.5,12.5,,33.3,,33.3,,,,,,,,,,
◆피부 적합성 NET◆,25.0,25.0,,66.7,,66.7,,,,,,,,,,
 512) 피부 트러블이 생긴다,12.5,12.5,,33.3,,33.3,,,,,,,,,,
 511) 피부에 잘 맞지 않는다,12.5,12.5,,33.3,,33.3,,,,,,,,,,
◆가격/ 용량 NET◆,37.5,37.5,40.0,33.3,40.0,33.3,,,,,,,,,,
 551) 가격이 비싸다,37.5,37.5,40.0,33.3,40.0,33.3,,,,,,,,,,
,,,,,,,,,,,,,,,,
A5. 향후 구매 의향 브랜드 (MA) (중복응답),,,,,,,,,,,,,,,,
,전체,고객 타입,,사용자*연령1,,사용자*연령2,,,,이탈자*연령1,,이탈자*연령2,,,,
,,사용자,이탈자,사용자/19~29세,사용자/30~39세,사용자/19~24세,사용자/25~29세,사용자/30~34세,사용자/35~39세,이탈자/19~29세,이탈자/30~39세,이탈자/19~24세,이탈자/25~29세,이탈자/30~34세,이탈자/35~39세,
Base for %,(300),(150),(150),(79),(71),(30),(49),(48),(23),(75),(75),(27),(48),(48),(27),
◆매스 브랜드 NET◆,83.3,83.3,83.3,86.1,80.3,90.0,83.7,85.4,69.6,82.7,84.0,88.9,79.2,85.4,81.5,
◆로드샵 브랜드 Sub NET◆,26.3,29.3,23.3,31.6,26.8,36.7,28.6,31.3,17.4,21.3,25.3,14.8,25.0,29.2,18.5,
   7) 이니스프리,15.3,16.0,14.7,13.9,18.3,20.0,10.2,22.9,8.7,16.0,13.3,11.1,18.8,18.8,3.7,
   5) 스킨푸드,7.0,6.7,7.3,10.1,2.8,13.3,8.2,2.1,4.3,6.7,8.0,3.7,8.3,12.5,,
   1) 네이처 리퍼블릭,6.0,8.0,4.0,10.1,5.6,10.0,10.2,6.3,4.3,1.3,6.7,,2.1,8.3,3.7,
   3) 더페이스샵,5.7,7.3,4.0,8.9,5.6,10.0,8.2,6.3,4.3,1.3,6.7,,2.1,8.3,3.7,
   4) 미샤,4.3,6.0,2.7,8.9,2.8,13.3,6.1,2.1,4.3,2.7,2.7,3.7,2.1,2.1,3.7,
   2) 더샘,4.0,6.7,1.3,11.4,1.4,13.3,10.2,2.1,,2.7,,,4.2,,,
   6) 에뛰드,3.3,5.3,1.3,6.3,4.2,6.7,6.1,4.2,4.3,1.3,1.3,,2.1,,3.7,
   8) 토니모리,3.3,6.0,0.7,6.3,5.6,10.0,4.1,6.3,4.3,1.3,,3.7,,,,
◆일반 매스 브랜드 Sub NET◆,77.7,76.0,79.3,78.5,73.2,83.3,75.5,77.1,65.2,78.7,80.0,88.9,72.9,79.2,81.5,
  65) 피지오겔,17.7,16.7,18.7,20.3,12.7,20.0,20.4,18.8,,20.0,17.3,18.5,20.8,16.7,18.5,
  21) 라네즈,12.7,14.7,10.7,19.0,9.9,13.3,22.4,14.6,,12.0,9.3,11.1,12.5,10.4,7.4,
  43) 아벤느,12.0,10.0,14.0,13.9,5.6,10.0,16.3,6.3,4.3,13.3,14.7,18.5,10.4,12.5,18.5,
  45) 아이오페,11.3,11.3,11.3,15.2,7.0,13.3,16.3,4.2,13.0,10.7,12.0,7.4,12.5,10.4,14.8,
  16) 닥터 자르트,10.7,14.7,6.7,17.7,11.3,13.3,20.4,6.3,21.7,8.0,5.3,11.1,6.3,8.3,,
  59) 차앤박,10.3,10.0,10.7,11.4,8.5,10.0,12.2,6.3,13.0,10.7,10.7,14.8,8.3,8.3,14.8,
  28) 바디샵,9.0,5.3,12.7,7.6,2.8,6.7,8.2,4.2,,14.7,10.7,14.8,14.6,6.3,18.5,
   9) DHC,8.3,9.3,7.3,11.4,7.0,6.7,14.3,6.3,8.7,6.7,8.0,11.1,4.2,6.3,11.1,
  29) 바이오더마,7.7,8.0,7.3,11.4,4.2,20.0,6.1,4.2,4.3,5.3,9.3,3.7,6.3,12.5,3.7,
  12) 뉴스킨,7.0,6.7,7.3,3.8,9.9,3.3,4.1,10.4,8.7,5.3,9.3,3.7,6.3,4.2,18.5,
  52) 유리아쥬,7.0,8.0,6.0,13.9,1.4,10.0,16.3,2.1,,6.7,5.3,11.1,4.2,6.3,3.7,
  44) 아이소이,6.3,6.7,6.0,10.1,2.8,3.3,14.3,2.1,4.3,2.7,9.3,3.7,2.1,10.4,7.4,
  47) 암웨이/아티스트리,6.3,4.7,8.0,5.1,4.2,6.7,4.1,6.3,,4.0,12.0,3.7,4.2,10.4,14.8,
  35) 비욘드,5.7,6.0,5.3,11.4,,16.7,8.2,,,9.3,1.3,11.1,8.3,,3.7,
  10) 꼬달리,5.3,3.3,7.3,3.8,2.8,3.3,4.1,2.1,4.3,10.7,4.0,18.5,6.3,,11.1,
  25) 마몽드,5.3,8.0,2.7,10.1,5.6,10.0,10.2,6.3,4.3,2.7,2.7,,4.2,2.1,3.7,
  34) 비쉬,5.3,5.3,5.3,7.6,2.8,3.3,10.2,2.1,4.3,5.3,5.3,7.4,4.2,8.3,,
  49) 엔프라니/ 디어 바이 엔프라니,5.3,8.0,2.7,12.7,2.8,3.3,18.4,2.1,4.3,2.7,2.7,3.7,2.1,4.2,,
  14) 다나한,5.0,5.3,4.7,10.1,,13.3,8.2,,,5.3,4.0,7.4,4.2,2.1,7.4,
  40) 쌍빠,5.0,2.7,7.3,1.3,4.2,,2.0,4.2,4.3,5.3,9.3,11.1,2.1,8.3,11.1,
  54) 이자녹스,4.7,6.0,3.3,11.4,,13.3,10.2,,,2.7,4.0,3.7,2.1,,11.1,
  11) 눅스,4.3,4.0,4.7,6.3,1.4,10.0,4.1,2.1,,5.3,4.0,14.8,,4.2,3.7,
  48) 에터미,4.3,5.3,3.3,7.6,2.8,10.0,6.1,4.2,,2.7,4.0,7.4,,6.3,,
  22) 라로슈포제,4.0,4.7,3.3,5.1,4.2,3.3,6.1,4.2,4.3,5.3,1.3,14.8,,2.1,,
  37) 수려한,4.0,4.0,4.0,6.3,1.4,3.3,8.2,2.1,,,8.0,,,4.2,14.8,
  41) 쏘내추럴,4.0,6.7,1.3,8.9,4.2,3.3,12.2,4.2,4.3,1.3,1.3,,2.1,,3.7,
  51) 오르비스,4.0,7.3,0.7,7.6,7.0,3.3,10.2,8.3,4.3,1.3,,3.7,,,,
  13) 뉴트로지나,3.7,4.0,3.3,6.3,1.4,10.0,4.1,,4.3,5.3,1.3,7.4,4.2,2.1,,
  23) 로레알 파리,3.7,4.7,2.7,5.1,4.2,3.3,6.1,4.2,4.3,2.7,2.7,7.4,,4.2,,
  56) 잇츠스킨,3.7,3.3,4.0,6.3,,6.7,6.1,,,4.0,4.0,7.4,2.1,2.1,7.4,
  66) 하다라보,3.7,3.3,4.0,6.3,,6.7,6.1,,,1.3,6.7,3.7,,4.2,11.1,
  68) 한스킨,3.7,4.7,2.7,6.3,2.8,10.0,4.1,4.2,,2.7,2.7,7.4,,4.2,,
  17) 닥터 브르너스,3.3,5.3,1.3,7.6,2.8,3.3,10.2,4.2,,1.3,1.3,3.7,,2.1,,
  20) 라끄베르,3.3,6.7,,5.1,8.5,6.7,4.1,10.4,4.3,,,,,,,
  63) 클리오,3.3,5.3,1.3,8.9,1.4,6.7,10.2,2.1,,2.7,,,4.2,,,
  57) 쥴리끄,3.0,3.3,2.7,6.3,,3.3,8.2,,,4.0,1.3,3.7,4.2,2.1,,
  18) 더마 리프트,2.7,3.3,2.0,3.8,2.8,3.3,4.1,2.1,4.3,2.7,1.3,7.4,,,3.7,
  27) 멜비타,2.7,4.0,1.3,5.1,2.8,,8.2,4.2,,2.7,,7.4,,,,
  42) 아더마,2.7,2.7,2.7,3.8,1.4,3.3,4.1,2.1,,1.3,4.0,,2.1,4.2,3.7,
  55) 입큰,2.7,4.0,1.3,6.3,1.4,6.7,6.1,,4.3,,2.7,,,2.1,3.7,
  39) 싸이닉,2.3,3.3,1.3,6.3,,13.3,2.0,,,2.7,,3.7,2.1,,,
  60) 참존,2.3,4.0,0.7,6.3,1.4,6.7,6.1,,4.3,,1.3,,,2.1,,
  64) 폴라초이스,2.3,2.7,2.0,3.8,1.4,,6.1,2.1,,2.7,1.3,7.4,,2.1,,
  36) 셀렉스C,2.0,2.7,1.3,2.5,2.8,,4.1,2.1,4.3,1.3,1.3,3.7,,2.1,,
  53) 유세린,2.0,4.0,,3.8,4.2,3.3,4.1,4.2,4.3,,,,,,,
  61) 케어존,2.0,2.0,2.0,3.8,,6.7,2.0,,,4.0,,7.4,2.1,,,
  24) 로얄 네이쳐,1.7,3.3,,3.8,2.8,,6.1,2.1,4.3,,,,,,,
  26) 맥스클리닉,1.7,2.7,0.7,2.5,2.8,,4.1,2.1,4.3,,1.3,,,,3.7,
  46) 아쿠아 모이스트,1.7,3.3,,5.1,1.4,3.3,6.1,2.1,,,,,,,,
  32) 보타닉힐보 (Boh),1.3,1.3,1.3,2.5,,,4.1,,,2.7,,,4.2,,,
  33) 뷰티크레딧,1.3,2.7,,3.8,1.4,3.3,4.1,,4.3,,,,,,,
  15) 닥터 이아소,1.0,1.3,0.7,2.5,,,4.1,,,1.3,,3.7,,,,
  19) 듀크레이,1.0,2.0,,3.8,,3.3,4.1,,,,,,,,,
  30) 보령,1.0,2.0,,2.5,1.4,,4.1,2.1,,,,,,,,
  58) 지베르니,1.0,2.0,,3.8,,6.7,2.0,,,,,,,,,
  62) 코리아나 세니떼,1.0,1.3,0.7,2.5,,,4.1,,,1.3,,,2.1,,,
  67) 한불,1.0,0.7,1.3,1.3,,,2.0,,,,2.7,,,2.1,3.7,
  31) 보브,0.7,1.3,,2.5,,,4.1,,,,,,,,,
 205) 베리떼,0.3,,0.7,,,,,,,1.3,,3.7,,,,
 206) 이브로쉐,0.3,,0.7,,,,,,,1.3,,,2.1,,,
◆럭셔리 브랜드 NET◆,99.3,100.0,98.7,100.0,100.0,100.0,100.0,100.0,100.0,97.3,100.0,100.0,95.8,100.0,100.0,
  81) SK-II,36.7,42.7,30.7,43.0,42.3,43.3,42.9,35.4,56.5,24.0,37.3,25.9,22.9,35.4,40.7,
 123) 키엘,24.0,28.0,20.0,32.9,22.5,30.0,34.7,27.1,13.0,13.3,26.7,22.2,8.3,22.9,33.3,
 104) 숨,21.3,23.3,19.3,29.1,16.9,16.7,36.7,16.7,17.4,14.7,24.0,14.8,14.6,22.9,25.9,
 103) 설화수,19.0,19.3,18.7,19.0,19.7,20.0,18.4,20.8,17.4,13.3,24.0,7.4,16.7,20.8,29.6,
  89) 랑콤,18.7,24.0,13.3,30.4,16.9,30.0,30.6,16.7,17.4,9.3,17.3,11.1,8.3,14.6,22.2,
 100) 빌리프,18.0,17.3,18.7,22.8,11.3,23.3,22.4,12.5,8.7,21.3,16.0,29.6,16.7,16.7,14.8,
 109) 아모레퍼시픽,18.0,16.0,20.0,22.8,8.5,16.7,26.5,8.3,8.7,17.3,22.7,18.5,16.7,29.2,11.1,
 126) 헤라,16.7,20.7,12.7,25.3,15.5,16.7,30.6,18.8,8.7,10.7,14.7,11.1,10.4,12.5,18.5,
  99) 비오템,16.0,,32.0,,,,,,,29.3,34.7,33.3,27.1,31.3,40.7,
 112) 에스티로더,15.0,14.7,15.3,19.0,9.9,13.3,22.4,6.3,17.4,13.3,17.3,14.8,12.5,16.7,18.5,
  86) 디올,14.7,17.3,12.0,20.3,14.1,23.3,18.4,12.5,17.4,10.7,13.3,11.1,10.4,12.5,14.8,
 121) 크리니크,14.7,18.7,10.7,24.1,12.7,16.7,28.6,12.5,13.0,9.3,12.0,14.8,6.3,10.4,14.8,
 108) 시슬리,13.3,12.0,14.7,12.7,11.3,3.3,18.4,10.4,13.0,10.7,18.7,7.4,12.5,16.7,22.2,
  85) 달팡,12.0,10.7,13.3,12.7,8.5,6.7,16.3,8.3,8.7,12.0,14.7,22.2,6.3,14.6,14.8,
 102) 샤넬,11.3,11.3,11.3,12.7,9.9,13.3,12.2,10.4,8.7,9.3,13.3,18.5,4.2,12.5,14.8,
  91) 록시땅,11.0,11.3,10.7,15.2,7.0,16.7,14.3,8.3,4.3,6.7,14.7,11.1,4.2,16.7,11.1,
 105) 슈에무라,11.0,14.7,7.3,17.7,11.3,16.7,18.4,10.4,13.0,4.0,10.7,3.7,4.2,12.5,7.4,
  96) 바비브라운,10.3,11.3,9.3,16.5,5.6,16.7,16.3,4.2,8.7,10.7,8.0,18.5,6.3,8.3,7.4,
 116) 오휘,10.0,10.7,9.3,12.7,8.5,6.7,16.3,10.4,4.3,6.7,12.0,7.4,6.3,8.3,18.5,
 117) 입생로랑,10.0,13.3,6.7,16.5,9.9,20.0,14.3,12.5,4.3,9.3,4.0,18.5,4.2,4.2,3.7,
 122) 클라란스,9.7,9.3,10.0,8.9,9.9,6.7,10.2,6.3,17.4,6.7,13.3,7.4,6.3,12.5,14.8,
 125) 프리메라,9.3,12.7,6.0,15.2,9.9,16.7,14.3,4.2,21.7,8.0,4.0,11.1,6.3,2.1,7.4,
  83) 겔랑,9.0,9.3,8.7,12.7,5.6,6.7,16.3,4.2,8.7,6.7,10.7,11.1,4.2,10.4,11.1,
  97) 베네피트,8.7,12.0,5.3,19.0,4.2,23.3,16.3,4.2,4.3,9.3,1.3,14.8,6.3,,3.7,
  92) 리리코스,8.3,8.7,8.0,11.4,5.6,3.3,16.3,8.3,,5.3,10.7,3.7,6.3,10.4,11.1,
